Symbol,Name,InstrumentToken,ExchangeToken,InstrumentType,Segment,Exchange,IsActive
DEFENCINAV,"MIRAEAMC - DEFENCINAV",7834625,30604,EQ,NSE,NSE,True
ABSMSCINAV,"BIRLASLAMC - ABSMSCINAV",7834881,30605,EQ,NSE,NSE,True
AONESIINAV,"AONEAMC - AONESIINAV",7835137,30606,EQ,NSE,NSE,True
AB10BKINAV,"BIRLASLAMC - AB10BKINAV",7835393,30607,EQ,NSE,NSE,True
GHOSPIINAV,"GROWWAMC - GHOSPIINAV",7835649,30608,EQ,NSE,NSE,True
SBIMOMINAV,"SBIAMC - SBIMOMINAV",7835905,30609,EQ,NSE,NSE,True
BNK10DINAV,"DSPAMC - BNK10DINAV",7836161,30610,EQ,NSE,NSE,True
HSBCGDINAV,"HSBCAMC - HSBCGDINAV",7836417,30611,EQ,NSE,NSE,True
GRWPSUINAV,"GROWWAMC - GRWPSUINAV",7836673,30612,EQ,NSE,NSE,True
VALUEINAV,"MIRAEAMC - VALUEINAV",7836929,30613,EQ,NSE,NSE,True
SBI150INAV,"SBIAMC - SBI150INAV",7838465,30619,EQ,NSE,NSE,True
MOBK10INAV,"MOTILALAMC - MOBK10INAV",7838721,30620,EQ,NSE,NSE,True
PILITA-BE,"PIL ITALICA LIFESTYLE",7894529,30838,EQ,NSE,NSE,True
CMRGREEN,"CMR GREEN TECHNOLOGIES L",7908609,30893,EQ,NSE,NSE,True
THOMASCOTT,"THOMAS SCOTT (INDIA)",7940353,31017,EQ,NSE,NSE,True
DBSTOCKBRO-BE,"DB (INT) STOCK BROKERS",7964417,31111,EQ,NSE,NSE,True
COMPUSOFT,"COMPUCOM SOFTWARE",7971329,31138,EQ,NSE,NSE,True
RHIM,"RHI MAGNESITA INDIA",7977729,31163,EQ,NSE,NSE,True
MCX,"MULTI COMMODITY EXCHANGE",7982337,31181,EQ,NSE,NSE,True
SCHNEIDER,"SCHNEIDER ELECTRIC INFRA",7995905,31234,EQ,NSE,NSE,True
NDL,"NANDAN DENIM",8002049,31258,EQ,NSE,NSE,True
MTEDUCARE-BE,"MT EDUCARE",8041729,31413,EQ,NSE,NSE,True
NBCC,"NBCC (INDIA)",8042241,31415,EQ,NSE,NSE,True
AURUS,"AURUS GEM CORP",8055809,31468,EQ,NSE,NSE,True
ORBTEXP-BE,"ORBIT EXPORTS",8058625,31479,EQ,NSE,NSE,True
JPOLYINVST,"JIND POL INV & FIN CO",8065793,31507,EQ,NSE,NSE,True
SREEL,"SREELEATHERS",8150273,31837,EQ,NSE,NSE,True
HEXAGON-BE,"HEXAGON NUTRITION",192029697,750116,EQ,NSE,NSE,True
VAML,"VEDANTA ALUMINIUM METAL L",192044545,750174,EQ,NSE,NSE,True
VISL,"VEDANTA IRON AND STEEL L",192074241,750290,EQ,NSE,NSE,True
VOGL,"VEDANTA OIL AND GAS",192094209,750368,EQ,NSE,NSE,True
VEDPOWER,"VEDANTA POWER",192132609,750518,EQ,NSE,NSE,True
QMSMEDI,"QMS MEDICAL ALLIED S",192411393,751607,EQ,NSE,NSE,True
SMALLGROWW,"GROWWAMC - SMALLGROWW",192446721,751745,EQ,NSE,NSE,True
SMALLGINAV,"GROWWAMC - SMALLGINAV",192453121,751770,EQ,NSE,NSE,True
SMALLIETF,"ICICIPRAMC - SMALLIETF",193180673,754612,EQ,NSE,NSE,True
SMAETFINAV,"ICICIPRAMC - SMAETFINAV",193234689,754823,EQ,NSE,NSE,True
EVIETF,"ICICI PRUDENTIAL NIFTY EV & NEW AGE AUTOMOTIVE ETF",193505537,755881,EQ,NSE,NSE,True
CIFL,"CAPITAL INDIA FINANCE",193539841,756015,EQ,NSE,NSE,True
TINNARUBR,"TINNA RUBBER AND INFR",193541121,756020,EQ,NSE,NSE,True
WAAREERTL,"WAAREE RENEWABLE TECH",193545729,756038,EQ,NSE,NSE,True
GROWWMOM50,"GROWW NIFTY 500 MOMENTUM 50 ETF",193558017,756086,EQ,NSE,NSE,True
TURTLEMINT,"TURTLEMINT FINTECH SOLS L",193559041,756090,EQ,NSE,NSE,True
SILVER360,"360 ONE SILVER ETF",193574401,756150,EQ,NSE,NSE,True
NPST,"NETWORK PEOPLE SRV TECH L",193618945,756324,EQ,NSE,NSE,True
KRISHIVAL,"KRISHIVAL FOODS",193736193,756782,EQ,NSE,NSE,True
OSWALPUMPS,"OSWAL PUMPS",193741313,756802,EQ,NSE,NSE,True
GROWWSLVR,"GROWW SILVER ETF",193747713,756827,EQ,NSE,NSE,True
ABLBL,"ADITYA BIRLA LIFES BRAN L",193751809,756843,EQ,NSE,NSE,True
ENRIN,"SIEMENS ENERGY INDIA",193758977,756871,EQ,NSE,NSE,True
MON50EQUAL,"MOTILAL OSWAL NIFTY 50 EQUAL WEIGHT ETF",193766401,756900,EQ,NSE,NSE,True
PRIMO,"PRIMO CHEMICALS",193772801,756925,EQ,NSE,NSE,True
THELEELA,"LEELA PALACES HOTEL",193795585,757014,EQ,NSE,NSE,True
MOINFRA,"MOTILAL OSWAL BSE INDIA INFRASTRUCTURE ETF",193799937,757031,EQ,NSE,NSE,True
RAJOOENG-BE,"RAJOO ENGINEERS",193805313,757052,EQ,NSE,NSE,True
AONENIFTY,"ANGEL ONE NIFTY 50 ETF",193816577,757096,EQ,NSE,NSE,True
MOMGF,"MOTILAL OSWAL NIFTY INDIA MANUFACTURING ETF",193817345,757099,EQ,NSE,NSE,True
BELRISE,"BELRISE INDUSTRIES",193818113,757102,EQ,NSE,NSE,True
EQUAL50,"MIRAE ASSET NIFTY50 EQUAL WEIGHT ETF",193828353,757142,EQ,NSE,NSE,True
MONEXT50,"MOTILAL OSWAL NIFTY NEXT 50 ETF",193834753,757167,EQ,NSE,NSE,True
AEGISVOPAK,"AEGIS VOPAK TERMINALS",193878017,757336,EQ,NSE,NSE,True
MOPSE,"MOTILAL OSWAL NIFTY PSE ETF",193902337,757431,EQ,NSE,NSE,True
MOTOUR,"MOTILAL OSWAL NIFTY INDIA TOURISM ETF",193905409,757443,EQ,NSE,NSE,True
SNXT30BEES,"NIPPON INDIA BSE SENSEX NEXT 30 ETF",193908481,757455,EQ,NSE,NSE,True
SCODATUBES,"SCODA TUBES",193914369,757478,EQ,NSE,NSE,True
DIGITIDE,"DIGITIDE SOLUTIONS",193923841,757515,EQ,NSE,NSE,True
BLUSPRING,"BLUSPRING ENTERPRISES",193925121,757520,EQ,NSE,NSE,True
TRAVELFOOD,"TRAVEL FOOD SERVICES",193931521,757545,EQ,NSE,NSE,True
ARIS,"ARISINFRA SOLUTIONS",193949185,757614,EQ,NSE,NSE,True
ATHERENERG,"ATHER ENERGY",193957121,757645,EQ,NSE,NSE,True
FISCHER,"FISCHER MEDICAL VENTURE L",193960449,757658,EQ,NSE,NSE,True
MOALPHA50,"MOTILAL OSWAL NIFTY ALPHA 50 ETF",193963265,757669,EQ,NSE,NSE,True
LIQGRWBEES,"NIPPON INDIA NIFTY 1D RATE LIQUID ETF - GROWTH",193977601,757725,EQ,NSE,NSE,True
PICCADIL,"PICCADILY AGRO INDUSTRI L",193985025,757754,EQ,NSE,NSE,True
SAMBHV,"SAMBHV STEEL TUBES",193988353,757767,EQ,NSE,NSE,True
HDBFS,"HDB FINANCIAL SERVICES L",193989633,757772,EQ,NSE,NSE,True
TOP15IETF,"ICICI PRUDENTIAL NIFTY TOP 15 EQUAL WEIGHT ETF",193991937,757781,EQ,NSE,NSE,True
MOGOLD,"MOTILAL OSWAL GOLD ETF",193994497,757791,EQ,NSE,NSE,True
BRIGHOTEL,"BRIGADE HOTEL VENTURE",193995265,757794,EQ,NSE,NSE,True
IGCL,"INDOGULF CROPSCIENCES",193997057,757801,EQ,NSE,NSE,True
GROWWNET,"GROWW NIFTY INDIA INTERNET ETF",194000385,757814,EQ,NSE,NSE,True
MOMIDMTM,"MOTILAL OSWAL NIFTY MIDCAP150 MOMENTUM 50 ETF",194001153,757817,EQ,NSE,NSE,True
RMDRIP,"R M DRIP & SPRINK SYS",194005505,757834,EQ,NSE,NSE,True
INDIQUBE,"INDIQUBE SPACES",194008321,757845,EQ,NSE,NSE,True
CRIZAC,"CRIZAC",194009601,757850,EQ,NSE,NSE,True
EBGNG,"GNG ELECTRONICS",194012673,757862,EQ,NSE,NSE,True
ANTHEM,"ANTHEM BIOSCIENCES",194018561,757885,EQ,NSE,NSE,True
BORANA,"BORANA WEAVES",194027265,757919,EQ,NSE,NSE,True
BELLACASA,"BELLA CASA FASH AND RET L",194032129,757938,EQ,NSE,NSE,True
QUALITY30,"KOTAK NIFTY200 QUALITY 30 ETF",194034177,757946,EQ,NSE,NSE,True
EUROBOND,"EURO PANEL PRODUCTS",194035969,757953,EQ,NSE,NSE,True
PASHUPATI,"PASHUPATI COTSPIN",194036481,757955,EQ,NSE,NSE,True
SMARTWORKS,"SMARTWORKS COWORKING SP L",194039041,757965,EQ,NSE,NSE,True
SHANTIGOLD,"SHANTI GOLD INTERNATION L",194048513,758002,EQ,NSE,NSE,True
JSLL,"JEENA SIKHO LIFECARE",194077441,758115,EQ,NSE,NSE,True
PERFECT-SZ,"PERFECT INFRAENGINEER",194078977,758121,EQ,NSE,NSE,True
LOTUSDEV,"SRI LOTUS DEVLPRS N RTY L",194085121,758145,EQ,NSE,NSE,True
MBEL,"M AND B ENGINEERING",194086401,758150,EQ,NSE,NSE,True
GROWWPOWER,"GROWW BSE POWER ETF",194090241,758165,EQ,NSE,NSE,True
PROSTARM,"PROSTARM INFO SYSTEMS",194092289,758173,EQ,NSE,NSE,True
GROWWLOVOL,"GROWW NIFTY 500 LOW VOLATILITY 50 ETF",194124801,758300,EQ,NSE,NSE,True
SSFLPP-E1,"SPANDANA RS.5 PPD UP",194155521,758420,EQ,NSE,NSE,True
KRT-RR,"KNOWLEDGE REALTY TRUST",194158337,758431,EQ,NSE,NSE,True
ALLTIME,"ALL TIME PLASTICS",194162689,758448,EQ,NSE,NSE,True
MOSILVER,"MOTILAL OSWAL SILVER ETF",194164993,758457,EQ,NSE,NSE,True
JSWCEMENT,"JSW CEMENT",194165761,758460,EQ,NSE,NSE,True
SBILIQETF,"SBI NIFTY 1D RATE LIQUID ETF",194174977,758496,EQ,NSE,NSE,True
RAYMONDREL,"RAYMOND REALTY",194189057,758551,EQ,NSE,NSE,True
KALPATARU,"KALPATARU",194190849,758558,EQ,NSE,NSE,True
ELLEN,"ELLENBARRIE INDUS GASES L",194192129,758563,EQ,NSE,NSE,True
GLOBECIVIL-BE,"GLOBE CIVIL PROJECTS",194194689,758573,EQ,NSE,NSE,True
INTERNET,"MIRAE ASSET NIFTY INDIA INTERNET ETF",194200321,758595,EQ,NSE,NSE,True
TVSINVIT-IV,"TVS INFRASTRUCTURE TRUST",194201089,758598,EQ,NSE,NSE,True
MANUFGBEES,"NIPPON INDIA NIFTY INDIA MANUFACTURING ETF",194218753,758667,EQ,NSE,NSE,True
EFCIL,"EFC (I)",194220801,758675,EQ,NSE,NSE,True
REGAAL-BE,"REGAAL RESOURCES",194222593,758682,EQ,NSE,NSE,True
GROWWNIFTY,"GROWW NIFTY 50 ETF",194226433,758697,EQ,NSE,NSE,True
ARFIN,"ARFIN INDIA",194227201,758700,EQ,NSE,NSE,True
LTGILTCASE,"ZERODHA NIFTY 8-13 YR G-SEC ETF",194228481,758705,EQ,NSE,NSE,True
MEIL-BE,"MANGAL ELECTRICAL IND L",194240001,758750,EQ,NSE,NSE,True
SIMBHALS-BZ,"SIMBHAOLI SUGARS",194262017,758836,EQ,NSE,NSE,True
SGFIN,"SG FINSERVE",194266369,758853,EQ,NSE,NSE,True
CPPLUS,"ADITYA INFOTECH",194267649,758858,EQ,NSE,NSE,True
LAXMIINDIA-BE,"LAXMI INDIA FINANCE",194269441,758865,EQ,NSE,NSE,True
SGMART,"SG MART",194275585,758889,EQ,NSE,NSE,True
AONEGOLD,"ANGEL ONE GOLD ETF",194279425,758904,EQ,NSE,NSE,True
AMANTA-BE,"AMANTA HEALTHCARE",194280961,758910,EQ,NSE,NSE,True
CPEDU,"CAREER POINT EDUTECH",194288897,758941,EQ,NSE,NSE,True
ELM250,"EDELWEISS NIFTY LARGEMIDCAP 250 ETF",194291713,758952,EQ,NSE,NSE,True
SML100CASE,"ZERODHA NIFTY SMALLCAP 100 ETF",194292481,758955,EQ,NSE,NSE,True
AHCL,"ANLON HEALTHCARE",194295809,758968,EQ,NSE,NSE,True
VIKRAN,"VIKRAN ENGINEERING",194297089,758973,EQ,NSE,NSE,True
STLNETWORK-BE,"STL NETWORKS",194298369,758978,EQ,NSE,NSE,True
RNBDENIMS,"R&B DENIMS",194299137,758981,EQ,NSE,NSE,True
GCSL,"GRETEX CORPORATE SERVICES",194300417,758986,EQ,NSE,NSE,True
SUPREMEENG-BZ,"SUPREME ENGINEERING",194303233,758997,EQ,NSE,NSE,True
ATLANTAELE,"ATLANTA ELECTRICALS",194305793,759007,EQ,NSE,NSE,True
GANESHCP,"GANESH CONSUMER PRODUCT L",194307073,759012,EQ,NSE,NSE,True
IVALUE,"IVALUE INFOSOLUTIONS",194314497,759041,EQ,NSE,NSE,True
GKENERGY,"GK ENERGY",194316289,759048,EQ,NSE,NSE,True
SAATVIKGL,"SAATVIK GREEN ENERGY",194318593,759057,EQ,NSE,NSE,True
RHETAN,"RHETAN TMT",194319873,759062,EQ,NSE,NSE,True
DEVX,"DEV ACCELERATOR",194324225,759079,EQ,NSE,NSE,True
URBANCO,"URBAN COMPANY",194325505,759084,EQ,NSE,NSE,True
SHRINGARMS,"SHRINGAR HOU OF MANGALS L",194327809,759093,EQ,NSE,NSE,True
HILINFRA-BE,"HIGHWAY INFRASTRUCTURE L",194330625,759104,EQ,NSE,NSE,True
ABCOTS,"A B COTSPIN INDIA",194337281,759130,EQ,NSE,NSE,True
VMSTMT-BE,"VMS TMT",194343169,759153,EQ,NSE,NSE,True
MWL,"MANGALAM WORLDWIDE",194347265,759169,EQ,NSE,NSE,True
TIGERLOGS-BE,"TIGER LOGISTICS (INDIA) L",194349825,759179,EQ,NSE,NSE,True
DHARAN-BZ,"DHARAN INFRA-EPC",194355969,759203,EQ,NSE,NSE,True
RHFL-BZ,"RELIANCE HOME FINANCE",194356225,759204,EQ,NSE,NSE,True
JKIPL-BE,"JINKUSHAL INDUSTRIES",194356737,759206,EQ,NSE,NSE,True
TRUALT,"TRUALT BIOENERGY",194357761,759210,EQ,NSE,NSE,True
FINKURVE,"FINKURVE FINANCIAL SERV L",194365185,759239,EQ,NSE,NSE,True
JAINREC,"JAIN RESOURCE RECYCLING L",194366465,759244,EQ,NSE,NSE,True
EPACKPEB,"EPACK PREFAB TECHN",194368257,759251,EQ,NSE,NSE,True
BMWVENTLTD,"BMW VENTURES",194369537,759256,EQ,NSE,NSE,True
TATACAP,"TATA CAPITAL",194371841,759265,EQ,NSE,NSE,True
BLUESTONE,"BLUESTONE JEWEL LFSTL",194378497,759291,EQ,NSE,NSE,True
NIFTYCASE,"ZERODHA NIFTY 50 ETF",194381313,759302,EQ,NSE,NSE,True
CRAMC,"CANARA ROBECO AMC",194383617,759311,EQ,NSE,NSE,True
RUBICON,"RUBICON RESEARCH",194384897,759316,EQ,NSE,NSE,True
PACEDIGITK,"PACE DIGITEK",194391553,759342,EQ,NSE,NSE,True
SYSTMTXC-BE,"SYSTEMATIX CORP SERVICE L",194395649,759358,EQ,NSE,NSE,True
ANANTAM-IV,"ANANTAM HIGHWAYS TRUST",194396929,759363,EQ,NSE,NSE,True
FLEXIADD,"DSP NIFTY500 FLEXICAP QUALITY 30 ETF",194398209,759368,EQ,NSE,NSE,True
MONIFTY100,"MOTILAL OSWAL NIFTY 100 ETF",194398977,759371,EQ,NSE,NSE,True
MOENERGY,"MOTILAL OSWAL NIFTY ENERGY ETF",194399745,759374,EQ,NSE,NSE,True
MONEYBOXX,"MONEYBOXX FINANCE",194401537,759381,EQ,NSE,NSE,True
SOLEX,"SOLEX ENERGY",194405633,759397,EQ,NSE,NSE,True
ADVANCE,"ADVANCE AGROLIFE",194406913,759402,EQ,NSE,NSE,True
OMFREIGHT-BE,"OM FREIGHT FORWARDERS",194409473,759412,EQ,NSE,NSE,True
GROWWRLTY,"GROWW NIFTY REALTY ETF",194413569,759428,EQ,NSE,NSE,True
WEWORK,"WEWORK INDIA MANAGEMENT L",194415105,759434,EQ,NSE,NSE,True
PATELRMART,"PATEL RETAIL",194416385,759439,EQ,NSE,NSE,True
SHREEJISPG,"SHREEJI SHIPPING GLOBAL L",194418689,759448,EQ,NSE,NSE,True
VIKRAMSOLR,"VIKRAM SOLAR",194419969,759453,EQ,NSE,NSE,True
GROWWNXT50,"GROWW NIFTY NEXT 50 ETF",194421249,759458,EQ,NSE,NSE,True
GEMAROMA,"GEM AROMATICS",194422017,759461,EQ,NSE,NSE,True
ELIQUID,"EDELWEISS NIFTY 1D RATE LIQUID ETF",194423297,759466,EQ,NSE,NSE,True
CANHLIFE,"CANARA HSBC LIFE INS CO L",194426113,759477,EQ,NSE,NSE,True
MOMENTUM30,"KOTAK NIFTY 200 MOMENTUM 30 ETF",194428929,759488,EQ,NSE,NSE,True
MIDWESTLTD,"MIDWEST",194436353,759517,EQ,NSE,NSE,True
GROWWSC250,"GROWW NIFTY SMALLCAP 250 ETF",194437633,759522,EQ,NSE,NSE,True
PIRAMALFIN,"PIRAMAL FINANCE",194445057,759551,EQ,NSE,NSE,True
ORKLAINDIA,"ORKLA INDIA",194449665,759569,EQ,NSE,NSE,True
STUDDS,"STUDDS ACCESSORIES",194454273,759587,EQ,NSE,NSE,True
LENSKART,"LENSKART SOLUTIONS",194458881,759605,EQ,NSE,NSE,True
CHOICEGOLD,"CHOICE GOLD ETF",194460161,759610,EQ,NSE,NSE,True
GROWWMC150,"GROWW NIFTY MIDCAP 150 ETF",194488065,759719,EQ,NSE,NSE,True
PWL,"PHYSICSWALLAH",194489089,759723,EQ,NSE,NSE,True
EMMVEE,"EMMVEE PHOTOVOLTAIC PWR L",194490369,759728,EQ,NSE,NSE,True
SHIVAUM,"SHIV AUM STEELS",194495233,759747,EQ,NSE,NSE,True
MODIS,"MODIS NAVNIRMAN",194496513,759752,EQ,NSE,NSE,True
ADVENTHTL,"ADVENT HOTELS INTERNATI L",194500865,759769,EQ,NSE,NSE,True
ENERGY,"MIRAE ASSET NIFTY ENERGY ETF",194503681,759780,EQ,NSE,NSE,True
TMCV,"TATA MOTORS",194504193,759782,EQ,NSE,NSE,True
EUROPRATIK,"EURO PRATIK SALES",194508033,759797,EQ,NSE,NSE,True
GROWW,"BILLIONBRAINS GARAGE VN L",194510337,759806,EQ,NSE,NSE,True
SMALL250,"MIRAE ASSET NIFTY SMALLCAP 250 ETF",194512385,759814,EQ,NSE,NSE,True
PINELABS,"PINE LABS",194513921,759820,EQ,NSE,NSE,True
BETA,"BETA DRUGS",194519553,759842,EQ,NSE,NSE,True
SHILCTECH,"SHILCHAR TECHNOLOGIES",194520833,759847,EQ,NSE,NSE,True
CAPILLARY,"CAPILLARY TECHNO INDIA L",194525953,759867,EQ,NSE,NSE,True
UTLSOLAR,"FUJIYAMA POWER SYSTEMS L",194528257,759876,EQ,NSE,NSE,True
TENNIND,"TENNECO CLEAN AIR INDIA L",194529281,759880,EQ,NSE,NSE,True
CHEMICAL,"KOTAK NIFTY CHEMICALS ETF",194530561,759885,EQ,NSE,NSE,True
MOIPO,"MOTILAL OSWAL BSE SELECT IPO ETF",194532097,759891,EQ,NSE,NSE,True
SOLARWORLD,"SOLARWORLD ENERGY SOL",194541825,759929,EQ,NSE,NSE,True
STYL,"SESHAASAI TECHNOLOGIES L",194543105,759934,EQ,NSE,NSE,True
JARO,"JARO INS OF TEC MG N RE L",194547457,759951,EQ,NSE,NSE,True
ARSSBL,"ANAND RATHI SH N STK BR L",194548737,759956,EQ,NSE,NSE,True
PAUSHAKLTD,"PAUSHAK",194552065,759969,EQ,NSE,NSE,True
MSCIADD,"DSP MSCI INDIA ETF",194554369,759978,EQ,NSE,NSE,True
KSR,"KSR FOOTWEAR",194556673,759987,EQ,NSE,NSE,True
AONETMMQ50,"AONEAMC - AONETMMQ50",194557953,759992,EQ,NSE,NSE,True
ESENSEX,"EDELWEISS BSE SENSEX ETF",194558721,759995,EQ,NSE,NSE,True
ENIFTY,"EDELWEISS NIFTY 50 ETF",194559489,759998,EQ,NSE,NSE,True
MOSERVICE,"MOTILAL OSWAL NIFTY SERVICES SECTOR ETF",194560257,760001,EQ,NSE,NSE,True
EXCELSOFT,"EXCELSOFT TECHNOLOGIES L",194561793,760007,EQ,NSE,NSE,True
ROCKPP-E1,"ROCKINGDCE RS.5 PPD UP",194568449,760033,EQ,NSE,NSE,True
SUDEEPPHRM,"SUDEEP PHARMA",194569985,760039,EQ,NSE,NSE,True
GROWWCAPM,"GROWW NIFTY CAPITAL MARKETS ETF",194573057,760051,EQ,NSE,NSE,True
MOMNC,"MOTILAL OSWAL NIFTY MNC ETF",194573825,760054,EQ,NSE,NSE,True
JAYKAY,"JAYKAY ENTERPRISES",194578689,760073,EQ,NSE,NSE,True
SKFINDUS,"SKF IND (INDUSTRIAL)",194585857,760101,EQ,NSE,NSE,True
GLOTTIS-BE,"GLOTTIS",194590209,760118,EQ,NSE,NSE,True
FABTECH,"FABTECH TECHNOLOGIES",194592001,760125,EQ,NSE,NSE,True
GAUDIUMIVF-BE,"GAUDIUM IVF N WOMEN H L",194605825,760179,EQ,NSE,NSE,True
CLEANMAX,"CLEAN MAX ENVIRO EN SOL L",194606849,760183,EQ,NSE,NSE,True
SRTL,"SHREE RAM TWISTEX",194608129,760188,EQ,NSE,NSE,True
AONESILVER,"AONEAMC - AONESILVER",194609409,760193,EQ,NSE,NSE,True
MARKOLINES,"MARKOLINES PAVEMENT TEC L",194612225,760204,EQ,NSE,NSE,True
LGEINDIA,"LG ELECTRONICS INDIA",194614529,760213,EQ,NSE,NSE,True
VIDYAWIRES,"VIDYA WIRES",194617345,760224,EQ,NSE,NSE,True
MEESHO,"MEESHO",194618625,760229,EQ,NSE,NSE,True
AEQUS,"AEQUS",194619905,760234,EQ,NSE,NSE,True
PNGSREVA,"PNGS REVA DIAMOND JEWEL L",194621953,760242,EQ,NSE,NSE,True
ABSL10BANK,"BIRLASLAMC - ABSL10BANK",194623233,760247,EQ,NSE,NSE,True
SHRENIK-BZ,"SHRENIK",194624513,760252,EQ,NSE,NSE,True
CORONA,"CORONA REMEDIES",194625025,760254,EQ,NSE,NSE,True
WAKEFIT,"WAKEFIT INNOVATIONS",194626305,760259,EQ,NSE,NSE,True
MODINATUR-BE,"MODI NATURALS",194631681,760280,EQ,NSE,NSE,True
LEMERITE,"LE MERITE EXPORTS",194636801,760300,EQ,NSE,NSE,True
GOLDBND,"BANDHAN GOLD ETF",194643201,760325,EQ,NSE,NSE,True
SILVERBND,"BANDHAN SILVER ETF",194643969,760328,EQ,NSE,NSE,True
NEPHROPLUS,"NEPHROCARE HEALTH SERV L",194648577,760346,EQ,NSE,NSE,True
PARKHOSPS,"PARK MEDI WORLD",194649857,760351,EQ,NSE,NSE,True
MIDCAPADD,"DSP NIFTY MIDCAP 150 ETF",194651137,760356,EQ,NSE,NSE,True
SMALLADD,"DSP NIFTY SMALLCAP 250 ETF",194651905,760359,EQ,NSE,NSE,True
RUDRA-BE,"RUDRA GLOBAL INFRA PROD L",194662657,760401,EQ,NSE,NSE,True
ICICIAMC,"ICICI PRUDENTIAL AMC",194664193,760407,EQ,NSE,NSE,True
DIVIDEND,"MIRAE ASSET BSE 500 DIVIDEND LEADERS 50 ETF",194665473,760412,EQ,NSE,NSE,True
TOP20,"MIRAE ASSET NIFTY TOP 20 EQUAL WEIGHT ETF",194666241,760415,EQ,NSE,NSE,True
KSHINTL,"KSH INTERNATIONAL",194670849,760433,EQ,NSE,NSE,True
GROWWMETAL,"GROWW NIFTY METAL ETF",194672129,760438,EQ,NSE,NSE,True
RAJESHEXPO-BZ,"RAJESH EXPORTS",194678017,760461,EQ,NSE,NSE,True
TWCGOLDETF,"THE WEALTH COMPANY GOLD ETF",194683393,760482,EQ,NSE,NSE,True
BUILDPRO,"SHANKARA BUILDPRO",194712065,760594,EQ,NSE,NSE,True
NEXT50ADD,"DSP NIFTY NEXT 50 ETF",194713345,760599,EQ,NSE,NSE,True
ADVAIT,"ADVAIT ENRGY TRANSITION L",194728193,760657,EQ,NSE,NSE,True
GROWWCHEM,"GROWW NIFTY CHEMICALS ETF",194732289,760673,EQ,NSE,NSE,True
NEXT50ETF,"KOTAK NIFTY NEXT 50 ETF",194741505,760709,EQ,NSE,NSE,True
HALDER,"HALDER VENTURE",194743041,760715,EQ,NSE,NSE,True
BHARATCOAL,"BHARAT COKING COAL",194745857,760726,EQ,NSE,NSE,True
AMAGI,"AMAGI MEDIA LABS",194749441,760740,EQ,NSE,NSE,True
OMNI,"OMNITECH ENGINEERING",194781441,760865,EQ,NSE,NSE,True
GROWWHOSPI,"GROWWAMC - GROWWHOSPI",194783745,760874,EQ,NSE,NSE,True
DSFCL-BE,"DCM SHRIRAM FINE CHEM",194788609,760893,EQ,NSE,NSE,True
DCMSIL-BE,"DCM SHRIRAM INTERNATNL L",194789889,760898,EQ,NSE,NSE,True
KNAGRI,"KN AGRI RESOURCES",194796289,760923,EQ,NSE,NSE,True
KWIL,"KWALITY WALL'S (INDIA) L",194802177,760946,EQ,NSE,NSE,True
ATLPP-E1,"ATL RE.0.50 PPD UP",194803969,760953,EQ,NSE,NSE,True
FRACTAL,"FRACTAL ANALYTICS",194806017,760961,EQ,NSE,NSE,True
GROWWPSE,"GROWWAMC - GROWWPSE",194809857,760976,EQ,NSE,NSE,True
AYE,"AYE FINANCE",194811137,760981,EQ,NSE,NSE,True
HEALTHCARE,"MIRAEAMC - HEALTHCARE",194812417,760986,EQ,NSE,NSE,True
GICL,"GLOBE INTL CARRIERS",194822401,761025,EQ,NSE,NSE,True
INFRA,"MIRAEAMC - INFRA",194823681,761030,EQ,NSE,NSE,True
CEINSYS,"CEINSYS TECH",194825473,761037,EQ,NSE,NSE,True
DEFENCE,"MIRAEAMC - DEFENCE",194827777,761046,EQ,NSE,NSE,True
BONLON,"BONLON INDUSTRIES",194830337,761056,EQ,NSE,NSE,True
ABSLMSCIN,"BIRLASLAMC - ABSLMSCIN",194832897,761066,EQ,NSE,NSE,True
SBIMIDMOM,"SBIAMC - SBIMIDMOM",194840321,761095,EQ,NSE,NSE,True
INA,"INSOLATION ENERGY",194841345,761099,EQ,NSE,NSE,True
TVSMNCRPS-P1,"TVS MOTOR COMPANY",194852097,761141,EQ,NSE,NSE,True
VITAL-BE,"VITAL CHEMTECH",194854401,761150,EQ,NSE,NSE,True
SEDEMAC,"SEDEMAC MECHATRONICS",194855169,761153,EQ,NSE,NSE,True
KRISHNADEF,"KRISHNA DEF AND ALD IND L",194865153,761192,EQ,NSE,NSE,True
GKSL,"GUJARAT KIDNEY N SUP SP L",194866433,761197,EQ,NSE,NSE,True
ALGOQUANT,"ALGOQUANT FINTECH",194885121,761270,EQ,NSE,NSE,True
AEPL,"ARTEMIS ELECTRICALS & P L",194900481,761330,EQ,NSE,NSE,True
KOTYARK-BE,"KOTYARK INDUSTRIES",194902273,761337,EQ,NSE,NSE,True
BANK10ADD,"DSPAMC - BANK10ADD",194909185,761364,EQ,NSE,NSE,True
MARSONS,"MARSONS",194914817,761386,EQ,NSE,NSE,True
SINGERIND,"SINGER INDIA",194923521,761420,EQ,NSE,NSE,True
RSL,"RAJPUTANA STAINLESS",194928385,761439,EQ,NSE,NSE,True
SHADOWFAX,"SHADOWFAX TECHNOLOGIES L",194936065,761469,EQ,NSE,NSE,True
BCPL,"BCPL RAILWAY INFRA",194942465,761494,EQ,NSE,NSE,True
